DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
27Q065,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,2014,All Students,257,297.007782,88,34.24124527,104,40.46692657,54,21.01167297,11,4.280155659,65,25.29182816
27Q065,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,4,2013,All Students,86,299.7325439,30,34.8837204,36,41.860466,16,18.6046505,4,4.651162624,20,23.2558136
27Q065,P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,2013,All Students,254,303.3110352,68,26.77165413,112,44.09449005,64,25.19684982,10,3.937007904,74,29.13385773
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2023,All Students,64,456.015625,10,15.625,13,20.3125,19,29.6875,22,34.375,41,64.0625
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2023,All Students,190,459.9473572,28,14.73684216,26,13.68421078,66,34.73684311,70,36.84210587,136,71.57894897
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2022,All Students,51,611.6078491,1,1.960784316,12,23.52941132,15,29.41176414,23,45.09803772,38,74.50980377
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2022,All Students,157,606.8088989,14,8.917197227,46,29.29936218,65,41.40127563,32,20.38216591,97,61.78343964
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2019,All Students,77,599.3895874,12,15.58441544,23,29.87013054,34,44.15584564,8,10.38961029,42,54.54545593
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2019,All Students,221,602.2579346,35,15.83710384,69,31.22171974,86,38.91402817,31,14.0271492,117,52.94117737
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2018,All Students,75,609.7199707,7,9.333333015,16,21.33333397,24,32,28,37.33333206,52,69.33333588
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2018,All Students,227,603.9779663,38,16.74008751,68,29.95594788,79,34.80176163,42,18.50220299,121,53.30396652
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2017,All Students,82,318.4756165,8,9.756097794,28,34.14634323,28,34.14634323,18,21.95121956,46,56.09756088
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2017,All Students,228,316.6315918,31,13.59649086,74,32.456138609999996,89,39.03508759,34,14.91228104,123,53.94736862
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2016,All Students,74,314.0540466,8,10.81081104,35,47.29729843,21,28.37837791,10,13.51351357,31,41.89189148
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2016,All Students,240,312.4083252,42,17.5,94,39.16666794,77,32.08333206,27,11.25,104,43.33333206
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2015,All Students,84,311.8928528,9,10.71428585,38,45.23809433,31,36.90476227,6,7.142857075,37,44.04761887
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2015,All Students,239,310.2593994,42,17.57322121,105,43.93305588,67,28.03347206,25,10.46025085,92,38.49372482
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2014,All Students,85,316.447052,7,8.235294342,39,45.88235474,23,27.05882263,16,18.8235302,39,45.88235474
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2014,All Students,237,307.9746704,48,20.25316429,104,43.88185501,61,25.73839569,24,10.12658215,85,35.86497879
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2013,All Students,74,307.9864807,13,17.56756783,37,50,20,27.02702713,4,5.405405521,24,32.43243408
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2013,All Students,224,311.625,38,16.9642849,101,45.089286799999996,71,31.6964283,14,6.25,85,37.94643021
27Q090,P.S. 090 HORACE MANN,4,2023,All Students,94,443.3829651,24,25.53191566,34,36.17021179,27,28.72340393,9,9.574467659,36,38.29787064
27Q090,P.S. 090 HORACE MANN,All Grades,2023,All Students,271,445.5682678,68,25.09225082,80,29.5202961,91,33.57933426,32,11.80811787,123,45.38745499
27Q090,P.S. 090 HORACE MANN,4,2022,All Students,106,590.9151001,35,33.01886749,34,32.07546997,28,26.41509438,9,8.490566254,37,34.90565872
27Q090,P.S. 090 HORACE MANN,All Grades,2022,All Students,275,595.0727539,81,29.45454597,90,32.72727203,80,29.09090996,24,8.727272987,104,37.81818008
27Q090,P.S. 090 HORACE MANN,4,2019,All Students,135,599.8518677,19,14.07407379,48,35.55555725,47,34.81481552,21,15.55555534,68,50.37036896
27Q090,P.S. 090 HORACE MANN,All Grades,2019,All Students,362,599.7265015,75,20.7182312,113,31.21546936,131,36.18784714,43,11.87845325,174,48.06629944
27Q090,P.S. 090 HORACE MANN,4,2018,All Students,135,601.9851685,16,11.85185146,47,34.81481552,51,37.77777863,21,15.55555534,72,53.33333206
27Q090,P.S. 090 HORACE MANN,All Grades,2018,All Students,388,600.5670166,73,18.81443214,145,37.37113571,136,35.051548,34,8.762887001,170,43.81443405
27Q090,P.S. 090 HORACE MANN,4,2017,All Students,125,305.0400085,19,15.19999981,65,52,30,24,11,8.800000191,41,32.79999924
27Q090,P.S. 090 HORACE MANN,All Grades,2017,All Students,397,303.5743103,102,25.69269562,168,42.317379,102,25.69269562,25,6.29722929,127,31.98992538
27Q090,P.S. 090 HORACE MANN,4,2016,All Students,136,311.6985168,20,14.70588207,54,39.70588303,43,31.61764717,19,13.97058868,62,45.58823395
27Q090,P.S. 090 HORACE MANN,All Grades,2016,All Students,377,308.4854126,92,24.40318298,134,35.54376602,119,31.56498718,32,8.488063812,151,40.05305099
27Q090,P.S. 090 HORACE MANN,4,2015,All Students,123,303.4715576,32,26.01626015,51,41.46341324,28,22.76422691,12,9.756097794,40,32.52032471
27Q090,P.S. 090 HORACE MANN,All Grades,2015,All Students,365,301.8301392,106,29.04109573,151,41.3698616,81,22.19178009,27,7.397260189,108,29.58904076
27Q090,P.S. 090 HORACE MANN,4,2014,All Students,107,302.9439392,30,28.03738403,40,37.38317871,29,27.10280418,8,7.476635456,37,34.57944107
27Q090,P.S. 090 HORACE MANN,All Grades,2014,All Students,390,301.5820618,125,32.05128098,145,37.17948532,96,24.61538506,24,6.153846264,120,30.76922989
27Q090,P.S. 090 HORACE MANN,4,2013,All Students,142,300.7464905,44,30.98591614,56,39.4366188,32,22.53521156,10,7.042253494,42,29.57746506
27Q090,P.S. 090 HORACE MANN,All Grades,2013,All Students,378,303.1719666,102,26.98412704,154,40.74074173,101,26.71957588,21,5.555555344,122,32.27513123
27Q096,P.S. 096,4,2023,All Students,42,455.2380981,5,11.90476227,13,30.95238113,10,23.80952454,14,33.33333206,24,57.1428566
27Q096,P.S. 096,All Grades,2023,All Students,119,453.5714417,20,16.80672264,32,26.89075661,35,29.41176414,32,26.89075661,67,56.30252075
27Q096,P.S. 096,4,2022,All Students,42,605.2142944,6,14.28571415,11,26.19047546,10,23.80952454,15,35.714286799999996,25,59.52381134
27Q096,P.S. 096,All Grades,2022,All Students,124,605.6048584,16,12.9032259,37,29.83870888,39,31.45161247,32,25.8064518,71,57.25806427
27Q096,P.S. 096,4,2019,All Students,41,607.7316895,2,4.878048897,9,21.95121956,18,43.90243912,12,29.26829338,30,73.17073059
27Q096,P.S. 096,All Grades,2019,All Students,137,604.7955933,17,12.40875912,37,27.00729942,58,42.33576584,25,18.24817467,83,60.58394241
27Q096,P.S. 096,4,2018,All Students,53,609.6037598,6,11.320755,11,20.75471687,18,33.96226501,18,33.96226501,36,67.92453003
27Q096,P.S. 096,All Grades,2018,All Students,132,606.1363525,20,15.15151501,36,27.27272797,48,36.36363602,28,21.21212196,76,57.57575607
27Q096,P.S. 096,4,2017,All Students,38,320.4736938,5,13.15789509,8,21.05263138,19,50,6,15.78947353,25,65.78947449
27Q096,P.S. 096,All Grades,2017,All Students,132,314.1590881,24,18.18181801,44,33.33333206,52,39.39393997,12,9.090909004,64,48.48484802
27Q096,P.S. 096,4,2016,All Students,44,306.8863525,8,18.18181801,20,45.45454407,14,31.81818199,2,4.545454502,16,36.36363602
27Q096,P.S. 096,All Grades,2016,All Students,123,309.9837341,24,19.51219559,44,35.77235794,46,37.39837265,9,7.317073345,55,44.71544647
27Q096,P.S. 096,4,2015,All Students,42,299.8809509,12,28.5714283,20,47.61904907,8,19.04761887,2,4.761904716,10,23.80952454
27Q096,P.S. 096,All Grades,2015,All Students,124,302.9515991,35,28.22580719,53,42.74193573,25,20.16129112,11,8.870967865,36,29.03225899
27Q096,P.S. 096,4,2014,All Students,48,301.5416565,14,29.16666603,19,39.58333206,10,20.83333397,5,10.41666698,15,31.25
27Q096,P.S. 096,All Grades,2014,All Students,144,300,47,32.63888931,52,36.11111069,35,24.30555534,10,6.944444656,45,31.25
27Q096,P.S. 096,4,2013,All Students,60,299.5333252,16,26.66666603,28,46.66666794,15,25,1,1.666666627,16,26.66666603
27Q096,P.S. 096,All Grades,2013,All Students,138,301.8840637,38,27.53623199,58,42.02898407,38,27.53623199,4,2.898550749,42,30.43478203
27Q097,P.S. 097 FOREST PARK,4,2023,All Students,87,447.0344849,20,22.98850632,29,33.33333206,18,20.6896553,20,22.98850632,38,43.67816162
27Q097,P.S. 097 FOREST PARK,All Grades,2023,All Students,259,442.8223877,67,25.86872673,95,36.67953491,67,25.86872673,30,11.58301163,97,37.45173645
27Q097,P.S. 097 FOREST PARK,4,2022,All Students,89,589.213501,35,39.32584381,33,37.07865143,14,15.73033714,7,7.865168571,21,23.59550476
27Q097,P.S. 097 FOREST PARK,All Grades,2022,All Students,275,595.9854736,80,29.09090996,98,35.63636398,67,24.36363602,30,10.909091,97,35.27272797
27Q097,P.S. 097 FOREST PARK,4,2019,All Students,100,598.5800171,18,18,33,33,34,34,15,15,49,49
27Q097,P.S. 097 FOREST PARK,All Grades,2019,All Students,307,601.9902344,62,20.19544029,89,28.99022865,111,36.156353,45,14.65798092,156,50.81433105
27Q097,P.S. 097 FOREST PARK,4,2018,All Students,111,602.0090332,24,21.62162209,25,22.52252197,40,36.03603745,22,19.8198204,62,55.85585403
27Q097,P.S. 097 FOREST PARK,All Grades,2018,All Students,303,603.1749268,62,20.46204567,86,28.3828392,108,35.64356613,47,15.5115509,155,51.15511703
27Q097,P.S. 097 FOREST PARK,4,2017,All Students,106,307.5566101,22,20.75471687,37,34.90565872,33,31.13207626,14,13.20754719,47,44.3396225
27Q097,P.S. 097 FOREST PARK,All Grades,2017,All Students,340,308.0823669,82,24.11764717,103,30.29411697,120,35.29411697,35,10.29411793,155,45.58823395
27Q097,P.S. 097 FOREST PARK,4,2016,All Students,116,307.2672424,23,19.82758713,43,37.06896591,37,31.89655113,13,11.20689678,50,43.10344696
27Q097,P.S. 097 FOREST PARK,All Grades,2016,All Students,319,308.0846252,78,24.45141029,103,32.28840256,101,31.6614418,37,11.5987463,138,43.26018906
27Q097,P.S. 097 FOREST PARK,4,2015,All Students,92,309.3152161,21,22.82608604,34,36.95652008,22,23.91304398,15,16.30434799,37,40.21739197
27Q097,P.S. 097 FOREST PARK,All Grades,2015,All Students,310,304.1967773,76,24.51612854,133,42.90322495,75,24.1935482,26,8.387096405,101,32.58064651
27Q097,P.S. 097 FOREST PARK,4,2014,All Students,111,300.1801758,28,25.22522545,49,44.14414597,25,22.52252197,9,8.108108521,34,30.63063049
27Q097,P.S. 097 FOREST PARK,All Grades,2014,All Students,303,301.9075928,81,26.73267365,128,42.24422455,74,24.42244148,20,6.600659847,94,31.02310181
27Q097,P.S. 097 FOREST PARK,4,2013,All Students,100,306.5100098,26,26,33,33,27,27,14,14,41,41
27Q097,P.S. 097 FOREST PARK,All Grades,2013,All Students,317,305.1861267,88,27.760252,118,37.22397614,81,25.55204964,30,9.463722229,111,35.01577377
27Q100,P.S. 100 GLEN MORRIS,4,2023,All Students,115,447.9739075,20,17.39130402,41,35.65217209,32,27.82608604,22,19.13043404,54,46.95652008
27Q100,P.S. 100 GLEN MORRIS,All Grades,2023,All Students,312,446.865387,63,20.19230843,110,35.25640869,97,31.08974266,42,13.46153831,139,44.55128098
27Q100,P.S. 100 GLEN MORRIS,4,2022,All Students,120,600.833313,22,18.33333397,39,32.5,36,30,23,19.16666603,59,49.16666794
27Q100,P.S. 100 GLEN MORRIS,All Grades,2022,All Students,336,601.0595093,72,21.4285717,116,34.52381134,92,27.38095284,56,16.66666603,148,44.04761887
27Q100,P.S. 100 GLEN MORRIS,4,2019,All Students,119,597.260498,24,20.16806793,41,34.45378113,45,37.81512451,9,7.563024998,54,45.37815094
27Q100,P.S. 100 GLEN MORRIS,All Grades,2019,All Students,393,602.6081543,70,17.81170464,118,30.02544594,146,37.15012741,59,15.01272297,205,52.16284943
27Q100,P.S. 100 GLEN MORRIS,4,2018,All Students,148,601.5540771,20,13.51351357,55,37.16216278,50,33.78378296,23,15.5405407,73,49.32432556
27Q100,P.S. 100 GLEN MORRIS,All Grades,2018,All Students,418,602.5335083,69,16.50717735,152,36.36363602,138,33.01435471,59,14.11483288,197,47.12918472
27Q100,P.S. 100 GLEN MORRIS,4,2017,All Students,158,314.1455688,19,12.02531624,66,41.77215195,42,26.58227921,31,19.62025261,73,46.20252991
27Q100,P.S. 100 GLEN MORRIS,All Grades,2017,All Students,444,315.977478,74,16.66666603,147,33.10810852,147,33.10810852,76,17.11711693,223,50.22522354
27Q100,P.S. 100 GLEN MORRIS,4,2016,All Students,133,317.3082581,16,12.03007507,53,39.84962463,33,24.81203079,31,23.30827141,64,48.12030029
27Q100,P.S. 100 GLEN MORRIS,All Grades,2016,All Students,432,311.6689758,91,21.06481552,156,36.11111069,119,27.54629707,66,15.27777767,185,42.82407379
27Q100,P.S. 100 GLEN MORRIS,4,2015,All Students,164,299.5365906,48,29.26829338,72,43.90243912,27,16.46341515,17,10.36585331,44,26.8292675
27Q100,P.S. 100 GLEN MORRIS,All Grades,2015,All Students,468,302.7371826,144,30.76922989,162,34.61538315,112,23.93162346,50,10.68376064,162,34.61538315
27Q100,P.S. 100 GLEN MORRIS,4,2014,All Students,157,300.5031738,47,29.936306,57,36.30573273,37,23.56687927,16,10.19108295,53,33.75796127
27Q100,P.S. 100 GLEN MORRIS,All Grades,2014,All Students,485,303.0783386,147,30.30927849,175,36.08247375,109,22.474226,54,11.13402081,163,33.60824585
27Q100,P.S. 100 GLEN MORRIS,4,2013,All Students,166,304.8795166,38,22.89156532,75,45.18072128,41,24.69879532,12,7.228915691,53,31.92771149
27Q100,P.S. 100 GLEN MORRIS,All Grades,2013,All Students,472,302.7351685,143,30.29660988,184,38.9830513,118,25,27,5.720338821,145,30.72033882
27Q104,P.S. 104 THE BAYS WATER,4,2023,All Students,72,443.6388855,16,22.22222137,22,30.55555534,29,40.27777863,5,6.944444656,34,47.22222137
27Q104,P.S. 104 THE BAYS WATER,All Grades,2023,All Students,247,437.627533,96,38.86639786,79,31.98380661,56,22.67206383,16,6.477732658,72,29.14979744
27Q104,P.S. 104 THE BAYS WATER,4,2022,All Students,91,587.1868286,34,37.36263657,43,47.25274658,11,12.08791256,3,3.296703339,14,15.38461494
27Q104,P.S. 104 THE BAYS WATER,All Grades,2022,All Students,262,591.3702393,100,38.16793823,101,38.54961777,48,18.32061005,13,4.961832047,61,23.28244209
27Q104,P.S. 104 THE BAYS WATER,4,2019,All Students,101,589.4851685,34,33.66336823,42,41.58415985,20,19.80198097,5,4.950495243,25,24.75247574
27Q104,P.S. 104 THE BAYS WATER,All Grades,2019,All Students,308,593.0844116,94,30.51947975,120,38.9610405,78,25.32467461,16,5.194805145,94,30.51947975
27Q104,P.S. 104 THE BAYS WATER,4,2018,All Students,99,592.2424316,28,28.28282738,39,39.39393997,24,24.24242401,8,8.080807686,32,32.32323074
27Q104,P.S. 104 THE BAYS WATER,All Grades,2018,All Students,305,593.5704956,96,31.47541046,106,34.75409698,84,27.5409832,19,6.2295084,103,33.77049255
27Q104,P.S. 104 THE BAYS WATER,4,2017,All Students,88,288.75,37,42.04545593,35,39.77272797,11,12.5,5,5.681818008,16,18.18181801
27Q104,P.S. 104 THE BAYS WATER,All Grades,2017,All Students,284,289.1760559,126,44.36619568,103,36.26760483,46,16.19718361,9,3.169013977,55,19.36619759
27Q104,P.S. 104 THE BAYS WATER,4,2016,All Students,106,289.9151001,43,40.56603622,40,37.73584747,19,17.92452812,4,3.773584843,23,21.69811249
27Q104,P.S. 104 THE BAYS WATER,All Grades,2016,All Students,300,288.7833252,130,43.33333206,104,34.66666794,56,18.66666603,10,3.333333254,66,22
27Q104,P.S. 104 THE BAYS WATER,4,2015,All Students,85,279.6588135,44,51.76470566,31,36.47058868,9,10.5882349,1,1.176470637,10,11.76470566
27Q104,P.S. 104 THE BAYS WATER,All Grades,2015,All Students,275,280.1600037,148,53.81818008,91,33.09090805,33,12,3,1.090909123,36,13.090909
27Q104,P.S. 104 THE BAYS WATER,4,2014,All Students,94,289.9468079,38,40.42553329,31,32.97872162,22,23.40425491,3,3.191489458,25,26.59574509
27Q104,P.S. 104 THE BAYS WATER,All Grades,2014,All Students,286,284.9195862,143,50,86,30.06992912,49,17.13286781,8,2.797202826,57,19.93007088
27Q104,P.S. 104 THE BAYS WATER,4,2013,All Students,87,289.0344849,38,43.67816162,33,37.93103409,13,14.94252872,3,3.448275805,16,18.39080429
27Q104,P.S. 104 THE BAYS WATER,All Grades,2013,All Students,264,289.6515198,115,43.56060791,98,37.12121201,44,16.66666603,7,2.651515245,51,19.31818199
27Q105,P.S. 105 THE BAY SCHOOL,4,2023,All Students,73,436.4383545,17,23.28767204,36,49.31506729,19,26.02739716,1,1.369863033,20,27.39726067
27Q105,P.S. 105 THE BAY SCHOOL,6,2023,All Students,70,428.2285767,39,55.714286799999996,25,35.714286799999996,5,7.142857075,1,1.428571463,6,8.571428299
27Q105,P.S. 105 THE BAY SCHOOL,8,2023,All Students,100,441.75,23,23,41,41,30,30,6,6,36,36
27Q105,P.S. 105 THE BAY SCHOOL,3,2022,All Students,66,583.6363525,25,37.87878799,37,56.06060791,4,6.060606003,0,0,4,6.060606003
27Q105,P.S. 105 THE BAY SCHOOL,5,2022,All Students,66,583.0151367,52,78.78787994,12,18.18181801,1,1.515151501,1,1.515151501,2,3.030303001
27Q105,P.S. 105 THE BAY SCHOOL,7,2022,All Students,95,596.2736816,24,25.2631588,48,50.5263176,19,20,4,4.210526466,23,24.21052551
27Q105,P.S. 105 THE BAY SCHOOL,All Grades,2022,All Students,393,588.8651123,170,43.25699615,150,38.16793823,50,12.72264671,23,5.852417469,73,18.57506371
27Q105,P.S. 105 THE BAY SCHOOL,4,2019,All Students,111,586.7657471,44,39.63964081,46,41.44144058,15,13.51351357,6,5.405405521,21,18.91891861
27Q105,P.S. 105 THE BAY SCHOOL,6,2019,All Students,95,588,47,49.4736824,20,21.05263138,15,15.78947353,13,13.68421078,28,29.47368431
27Q105,P.S. 105 THE BAY SCHOOL,8,2019,All Students,80,593.2874756,22,27.5,32,40,17,21.25,9,11.25,26,32.5
27Q105,P.S. 105 THE BAY SCHOOL,3,2018,All Students,105,588.0095215,32,30.47619057,56,53.33333206,14,13.33333302,3,2.8571429249999998,17,16.19047546
27Q105,P.S. 105 THE BAY SCHOOL,5,2018,All Students,100,587.3699951,56,56,33,33,9,9,2,2,11,11
27Q105,P.S. 105 THE BAY SCHOOL,7,2018,All Students,77,593.6233521,31,40.25973892,27,35.06493378,17,22.07792282,2,2.597402573,19,24.67532539
27Q105,P.S. 105 THE BAY SCHOOL,All Grades,2018,All Students,513,589.8577271,187,36.45223999,232,45.22417068,76,14.81481457,18,3.508771896,94,18.32358742
27Q105,P.S. 105 THE BAY SCHOOL,4,2017,All Students,95,280.9368286,48,50.5263176,36,37.89473724,10,10.52631569,1,1.052631617,11,11.57894707
27Q105,P.S. 105 THE BAY SCHOOL,6,2017,All Students,73,280.2876587,38,52.05479431,27,36.98630142,7,9.589040756,1,1.369863033,8,10.95890427
27Q105,P.S. 105 THE BAY SCHOOL,8,2017,All Students,81,296.3086548,28,34.56790161,33,40.74074173,15,18.51851845,5,6.172839642,20,24.69135857
27Q105,P.S. 105 THE BAY SCHOOL,3,2016,All Students,100,291.6000061,45,45,39,39,16,16,0,0,16,16
27Q105,P.S. 105 THE BAY SCHOOL,5,2016,All Students,81,281.60495,45,55.55555725,23,28.39506149,11,13.58024693,2,2.469135761,13,16.04938316
27Q105,P.S. 105 THE BAY SCHOOL,7,2016,All Students,83,291.8192749,32,38.55421829,33,39.75903702,16,19.27710915,2,2.409638643,18,21.6867466
27Q105,P.S. 105 THE BAY SCHOOL,All Grades,2016,All Students,519,289.1811218,216,41.61849594,221,42.58189011,73,14.06551075,9,1.734104037,82,15.79961491
27Q105,P.S. 105 THE BAY SCHOOL,4,2015,All Students,78,282.4358826,36,46.15384674,33,42.30769348,8,10.2564106,1,1.282051325,9,11.53846169
27Q105,P.S. 105 THE BAY SCHOOL,6,2015,All Students,85,290.9411621,28,32.94117737,46,54.11764526,7,8.235294342,4,4.705882549,11,12.94117641
27Q105,P.S. 105 THE BAY SCHOOL,8,2015,All Students,89,286.8089905,37,41.57303238,44,49.4382019,8,8.988763809,0,0,8,8.988763809
27Q105,P.S. 105 THE BAY SCHOOL,3,2014,All Students,75,274.2799988,47,62.66666794,22,29.33333397,6,8,0,0,6,8
27Q105,P.S. 105 THE BAY SCHOOL,5,2014,All Students,95,277.8842163,58,61.05263138,29,30.52631569,7,7.368421078,1,1.052631617,8,8.421052933
27Q105,P.S. 105 THE BAY SCHOOL,7,2014,All Students,96,279.2083435,59,61.45833206,33,34.375,4,4.166666508,0,0,4,4.166666508
27Q105,P.S. 105 THE BAY SCHOOL,All Grades,2014,All Students,510,278.8078308,279,54.70588303,199,39.01960754,29,5.686274529,3,0.5882353187,32,6.274509907
27Q105,P.S. 105 THE BAY SCHOOL,4,2013,All Students,79,284.1898804,43,54.43037796,30,37.97468185,6,7.594936848,0,0,6,7.594936848
27Q105,P.S. 105 THE BAY SCHOOL,6,2013,All Students,93,288.1505432,39,41.93548203,46,49.4623642,7,7.526881695,1,1.075268865,8,8.602150917
27Q105,P.S. 105 THE BAY SCHOOL,8,2013,All Students,80,274.8500061,46,57.5,28,35,6,7.5,0,0,6,7.5
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,3,2023,All Students,23,433.3043518,10,43.47826004,9,39.13043594,3,13.04347801,1,4.347826004,4,17.39130402
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,5,2023,All Students,17,435.3529358,6,35.29411697,5,29.41176414,6,35.29411697,0,0,6,35.29411697
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,3,2022,All Students,21,574.9523926,14,66.66666412,5,23.80952454,2,9.523809433,0,0,2,9.523809433
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,5,2022,All Students,21,588.8571167,11,52.38095093,6,28.5714283,3,14.28571415,1,4.761904716,4,19.04761887
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,3,2019,All Students,21,587.5238037,4,19.04761887,10,47.61904907,7,33.33333206,0,0,7,33.33333206
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,5,2019,All Students,30,590.9000244,16,53.33333206,9,30,2,6.666666508,3,10,5,16.66666603
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,3,2018,All Students,46,584.1087036,20,43.47826004,18,39.13043594,8,17.39130402,0,0,8,17.39130402
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,5,2018,All Students,29,589.8620605,15,51.72413635,13,44.82758713,1,3.448275805,0,0,1,3.448275805
